driver_id,timestamp,speed,acceleration,brake_force,gps_lat,gps_long,overspeed,sudden_brake,sharp_turn,deviation_from_route,on_time_delivery,idle,fatigue_detected,score
D001,2025-07-25 10:50:00,45,0.41,1.0,14.660599,121.096783,0,0,0,2.4545501239043346,1,0,0,98.2909048884861
D001,2025-07-25 11:00:00,58,-1.04,0.61,14.56762,120.913433,0,0,0,4.042575442832839,1,0,0,96.86168210145044
D001,2025-07-25 11:10:00,42,-1.69,0.06,14.502806,121.007889,0,0,0,2.207259421266863,0,0,0,98.01346652085982
D001,2025-07-25 11:20:00,72,-0.86,0.98,14.589028,120.938922,0,0,0,5.869755228211081,0,0,0,94.71722029461003
D001,2025-07-25 11:30:00,77,0.4,0.22,14.551533,120.972205,0,0,0,3.0540427679996047,1,0,0,97.75136150880036
D001,2025-07-25 11:40:00,33,0.91,0.14,14.575466,121.025354,0,0,0,1.6922224663769216,1,0,0,98.97699978026077
D001,2025-07-25 11:50:00,34,-0.22,0.27,14.578025,121.015432,0,0,0,2.7828105550988975,0,0,0,97.49547050041099
D001,2025-07-25 12:00:00,39,0.16,0.03,14.519996,120.907504,0,0,0,1.903842505311105,0,0,0,98.28654174522
D001,2025-07-25 12:10:00,58,1.17,0.79,14.615212,121.044467,0,0,0,5.059681801102173,1,0,0,95.94628637900804
D001,2025-07-25 12:20:00,69,-0.51,0.11,14.648376,120.921331,0,0,0,5.349799238169289,1,0,0,95.68518068564764
D001,2025-07-25 12:30:00,77,0.9,0.79,14.524224,120.951443,0,0,0,1.2586669967887434,1,0,0,99.36719970289013
D001,2025-07-25 12:40:00,34,1.54,1.18,14.652625,121.060471,0,1,0,3.2929470957254523,1,0,0,94.0363476138471
D001,2025-07-25 12:50:00,30,0.9,0.61,14.632311,120.986066,0,0,0,4.037598209131101,1,0,0,96.866161611782
D001,2025-07-25 13:00:00,74,-0.26,1.02,14.528466,121.059446,0,1,0,3.2949486865680147,1,0,0,94.03454618208879
D001,2025-07-25 13:10:00,76,1.72,0.9,14.672986,120.984016,0,0,0,1.4861955814277534,1,0,0,99.16242397671502
D001,2025-07-25 13:20:00,65,2.2,0.56,14.658797,121.089044,0,0,0,3.9286412988456756,0,0,0,96.4642228310389
D001,2025-07-25 13:30:00,41,2.25,0.62,14.53008,121.023037,0,0,0,2.6381937956377324,1,0,1,94.12562558392604
D001,2025-07-25 13:40:00,60,-0.57,0.38,14.535649,121.019265,0,0,0,3.4121510654910967,1,0,0,97.42906404105801
D001,2025-07-25 13:50:00,83,-0.01,0.47,14.644447,121.099965,0,0,0,4.163903344225707,1,0,0,96.75248699019686
D001,2025-07-25 14:00:00,80,-1.86,1.11,14.652139,121.028433,0,1,0,1.273062143434516,1,0,0,95.85424407090893
D001,2025-07-25 14:10:00,70,2.35,0.51,14.532446,121.086204,0,0,0,2.0607272359165023,1,0,0,98.64534548767514
D001,2025-07-25 14:20:00,45,-0.97,0.89,14.631292,121.024927,0,0,0,3.226813248641819,1,0,1,93.59586807622236
D001,2025-07-25 14:30:00,40,-1.25,0.59,14.657724,121.038635,0,0,0,3.58866377591406,1,0,0,97.27020260167734
D001,2025-07-25 14:40:00,50,-1.18,1.05,14.588546,121.073261,0,1,0,5.4173043155619505,1,0,0,92.12442611599424
D001,2025-07-25 14:50:00,54,-1.16,0.31,14.514365,121.028764,0,0,0,5.096089098700635,1,0,0,95.91351981116942
D001,2025-07-25 15:00:00,33,-0.22,0.11,14.60168,120.947603,0,0,0,2.5058442318384553,1,0,0,98.24474019134539
D001,2025-07-25 15:10:00,77,-0.71,0.17,14.650257,120.927428,0,0,0,2.908032360567865,0,0,1,93.38277087548892
D001,2025-07-25 15:20:00,63,0.8,0.32,14.593043,121.094482,0,0,0,3.2242547135374293,1,0,0,97.59817075781632
D001,2025-07-25 15:30:00,78,1.41,1.02,14.615508,120.999616,0,1,0,4.188739851424637,1,0,1,89.23013413371783
D001,2025-07-25 15:40:00,30,-1.99,0.25,14.57694,121.047179,0,0,0,2.1830347820503864,1,0,0,98.53526869615465
D001,2025-07-25 15:50:00,53,-1.32,0.6,14.660763,121.047006,0,0,0,5.954169723869103,1,0,0,95.1412472485178
D001,2025-07-25 16:00:00,31,1.22,0.38,14.63677,120.941333,0,0,0,4.414907010246008,1,0,0,96.5265836907786
D001,2025-07-25 16:10:00,35,0.18,0.95,14.543881,121.013518,0,0,0,3.0348163525403513,1,0,0,97.76866528271368
D001,2025-07-25 16:20:00,82,1.67,0.88,14.632314,120.974629,0,0,0,3.077589244737422,0,0,0,97.23016967973632
D001,2025-07-25 16:30:00,53,2.27,0.63,14.631741,120.900672,0,0,0,5.18416962014544,0,0,0,95.3342473418691
D001,2025-07-25 16:40:00,31,1.64,0.02,14.51753,120.956805,0,0,0,3.9436026639481163,0,0,0,96.4507576024467
D001,2025-07-25 16:50:00,32,0.13,0.68,14.519503,121.066972,0,0,0,5.067900445192844,1,0,0,95.93888959932644
D001,2025-07-25 17:00:00,39,2.41,0.12,14.507072,120.907009,0,0,0,1.88055053195915,1,0,0,98.80750452123677
D001,2025-07-25 17:10:00,53,-0.07,0.29,14.682372,120.939585,0,0,0,2.553275244165265,1,0,0,98.20205228025127
D001,2025-07-25 17:20:00,82,-1.26,0.76,14.502155,121.02542,0,0,0,3.1542352825373827,1,0,0,97.66118824571636
D001,2025-07-25 17:30:00,75,1.45,0.05,14.619973,121.012573,0,0,0,2.677346857256113,1,0,0,98.0903878284695
D001,2025-07-25 17:40:00,44,-0.24,1.17,14.641247,120.948083,0,1,0,1.7234494046693012,0,0,0,94.94889553579763
D001,2025-07-25 17:50:00,66,-0.15,1.05,14.655971,121.013243,0,1,0,1.7640129395093926,0,0,0,94.91238835444155
D001,2025-07-26 08:00:00,47,2.14,0.95,14.581564,121.096512,0,0,0,1.3969346680267383,1,0,0,99.24275879877594
D001,2025-07-26 08:10:00,54,-1.21,0.0,14.630942,121.034088,0,0,0,3.8030263578584407,1,0,0,97.07727627792741
D001,2025-07-26 08:20:00,49,-1.78,0.53,14.67862,120.965895,0,0,0,4.4047933217225745,1,0,0,96.53568601044968
D001,2025-07-26 08:30:00,59,-1.49,0.15,14.678176,120.993045,0,0,0,2.7207192431079745,1,0,0,98.05135268120283
D001,2025-07-26 08:40:00,79,2.16,1.1,14.687455,121.097909,0,1,0,3.6452799702045744,1,0,0,93.71924802681588
D001,2025-07-26 08:50:00,32,1.67,0.28,14.655697,120.929811,0,0,0,1.4208091896514414,1,0,0,99.2212717293137
D001,2025-07-26 09:00:00,51,0.93,0.54,14.583467,120.967123,0,0,0,2.1746034848908335,1,0,0,98.54285686359825
D001,2025-07-26 09:10:00,46,-1.1,1.04,14.615525,120.937841,0,1,0,5.717859489257117,1,0,0,91.8539264596686
D001,2025-07-26 09:20:00,61,2.46,0.53,14.58989,121.010994,0,0,0,3.430030644047604,0,0,0,96.91297242035715
D001,2025-07-26 09:30:00,30,-2.37,0.54,14.606495,120.984385,0,0,0,5.336220228346644,1,0,0,95.69740179448802
D001,2025-07-26 09:40:00,45,1.99,0.39,14.514643,121.010131,0,0,0,5.4494782426067,1,0,0,95.59546958165397
D001,2025-07-26 09:50:00,43,1.67,0.12,14.699303,120.930542,0,0,0,3.0800940987585044,1,0,0,97.72791531111734
D001,2025-07-26 10:00:00,82,1.06,0.06,14.507084,120.914984,0,0,0,2.5983671644047264,1,0,0,98.16146955203574
D001,2025-07-26 10:10:00,0,-0.12,0.14,14.579526,121.02046,0,0,0,4.597859406373537,1,1,0,95.76192653426382
D001,2025-07-26 10:20:00,54,1.74,1.08,14.543359,120.946546,0,1,0,2.2972230899145156,1,0,0,94.93249921907693
D001,2025-07-26 10:30:00,84,-1.11,0.49,14.638463,121.072502,0,0,0,4.1185189885300515,1,0,0,96.79333291032296
D001,2025-07-26 10:40:00,57,-0.78,1.07,14.629529,120.987419,0,1,0,3.1682591069577155,1,0,0,94.14856680373805
D001,2025-07-26 10:50:00,83,1.01,0.18,14.597967,120.930762,0,0,0,1.8947928030337804,1,0,0,98.7946864772696
D001,2025-07-26 11:00:00,50,1.25,0.44,14.521429,121.050041,0,0,0,3.6754040766939937,0,0,0,96.6921363309754
D001,2025-07-26 11:10:00,71,0.93,0.97,14.618878,120.942979,0,0,0,2.3599620836300454,1,0,0,98.37603412473295
D001,2025-07-26 11:20:00,70,1.27,1.03,14.695205,120.989094,0,1,0,4.784820591942976,1,0,0,92.69366146725132
D001,2025-07-26 11:30:00,33,-0.88,1.0,14.58365,120.943242,0,0,0,2.311308659756162,0,0,0,97.91982220621945
D001,2025-07-26 11:40:00,62,-1.61,0.6,14.604732,120.911626,0,0,0,4.223392552528264,0,0,1,92.19894670272457
D001,2025-07-26 11:50:00,55,1.15,1.03,14.503234,121.071707,0,1,0,1.02479893948002,1,0,0,96.07768095446798
D001,2025-07-26 12:00:00,31,2.23,0.57,14.598391,121.081473,0,0,0,1.4070657761424386,0,0,0,98.73364080147181
D001,2025-07-26 12:10:00,69,0.0,0.49,14.56482,121.063092,0,0,0,1.041252706440058,1,0,0,99.56287256420394
D001,2025-07-26 12:20:00,78,1.22,0.06,14.577802,120.981655,0,0,0,4.00361501253749,1,0,1,92.89674648871626
D001,2025-07-26 12:30:00,34,0.71,0.47,14.500641,121.019595,0,0,0,2.2704672234569463,1,0,0,98.45657949888874
D001,2025-07-26 12:40:00,32,0.63,0.86,14.5225,120.982644,0,0,0,4.199923885719155,1,0,0,96.72006850285275
D001,2025-07-26 12:50:00,43,-2.37,0.92,14.500258,120.922162,0,0,0,1.6494455248464064,1,0,0,99.01549902763823
D001,2025-07-26 13:00:00,78,0.51,0.06,14.599276,121.000288,0,0,0,5.31134043028203,1,0,0,95.71979361274617
D001,2025-07-26 13:10:00,79,1.59,0.38,14.590734,121.029738,0,0,0,1.522476461204631,1,0,0,99.12977118491584
D001,2025-07-26 13:20:00,37,2.34,0.51,14.594762,120.922783,0,0,0,4.70272313564175,1,0,0,96.26754917792242
D001,2025-07-26 13:30:00,79,2.02,0.09,14.503963,120.988844,0,0,0,4.501003750307776,1,0,0,96.449096624723
D001,2025-07-26 13:40:00,30,-0.24,0.91,14.523843,121.078874,0,0,0,5.913451925349056,1,0,0,95.17789326718585
D001,2025-07-26 13:50:00,63,0.65,0.14,14.641864,120.967523,0,0,0,1.709208902916919,1,0,0,98.96171198737477
D001,2025-07-26 14:00:00,76,-0.91,0.18,14.673737,121.076339,0,0,0,3.6636598744811653,1,0,0,97.20270611296695
D001,2025-07-26 14:10:00,32,1.15,0.8,14.640677,120.922491,0,0,0,1.45932914767303,1,0,0,99.18660376709427
D001,2025-07-26 14:20:00,51,0.49,1.19,14.617255,120.914731,0,1,0,4.726380945239608,1,0,0,92.74625714928435
D001,2025-07-26 14:30:00,53,-1.46,0.46,14.683293,120.961864,0,0,0,4.907602729319147,1,0,0,96.08315754361277
D001,2025-07-26 14:40:00,65,-1.28,0.95,14.590386,120.920055,0,0,0,4.9527619659083815,1,0,0,96.04251423068246
D001,2025-07-26 14:50:00,64,1.07,0.21,14.583727,120.917019,0,0,0,5.5622917599148485,1,0,0,95.49393741607663
D001,2025-07-26 15:00:00,35,-0.76,0.12,14.658828,121.039051,0,0,0,1.3492351070532878,1,0,0,99.28568840365205
D001,2025-07-26 15:10:00,77,-1.48,1.0,14.618506,121.006304,0,0,0,2.2540683565809396,1,0,0,98.47133847907716
D001,2025-07-26 15:20:00,39,-1.72,1.16,14.559704,120.904297,0,1,0,3.82722077325209,0,0,0,93.05550130407312
D001,2025-07-26 15:30:00,49,-1.63,0.76,14.56486,121.086125,0,0,0,1.7849534329025687,1,0,0,98.89354191038768
D001,2025-07-26 15:40:00,0,-0.24,0.04,14.610028,120.92321,0,0,0,5.579905263897771,1,1,0,94.87808526249201
D001,2025-07-26 15:50:00,35,2.43,1.04,14.652093,120.960443,0,1,0,3.1025552438634114,1,0,0,94.20770028052293
D001,2025-07-26 16:00:00,60,-0.61,0.96,14.56442,120.972055,0,0,0,5.762696151805459,1,0,0,95.31357346337509
D001,2025-07-26 16:10:00,37,1.08,0.9,14.66741,121.07055,0,0,0,5.891356405737734,0,0,0,94.69777923483603
D001,2025-07-26 16:20:00,0,1.72,1.11,14.569738,121.073983,0,1,0,5.609078940391159,0,1,1,86.85182895364797
D001,2025-07-26 16:30:00,78,0.88,1.16,14.597747,120.909212,0,1,0,2.2421272622679673,1,0,1,90.98208546395882
D001,2025-07-26 16:40:00,35,-2.44,0.62,14.695872,120.993056,0,0,0,3.0996767530224947,1,0,0,97.71029092227975
D001,2025-07-26 16:50:00,62,1.34,0.57,14.547599,121.008038,0,0,0,5.507341415904726,1,0,0,95.54339272568575
D001,2025-07-26 17:00:00,57,0.02,0.61,14.582082,120.982022,0,0,0,5.951387822706535,1,0,0,95.14375095956412
D001,2025-07-26 17:10:00,42,1.87,1.11,14.631721,121.076613,0,1,0,3.9598021885873123,1,0,0,93.43617803027142
D001,2025-07-26 17:20:00,34,1.03,0.57,14.558931,120.919143,0,0,0,1.6502722839248958,1,0,0,99.0147549444676
D001,2025-07-26 17:30:00,45,0.42,0.65,14.504343,120.930297,0,0,0,5.4347775967222045,1,0,0,95.60870016295002
D001,2025-07-26 17:40:00,45,0.31,0.41,14.60941,120.900024,0,0,0,1.5927967475451839,1,0,0,99.06648292720934
D001,2025-07-26 17:50:00,73,-1.26,0.27,14.529819,121.04079,0,0,0,1.8005703427867221,1,0,0,98.87948669149195
D001,2025-07-27 08:00:00,63,1.24,0.02,14.503002,120.92269,0,0,0,3.981234280042802,1,0,0,96.91688914796148
D001,2025-07-27 08:10:00,52,0.18,0.97,14.659662,121.004688,0,0,0,5.931750792033298,1,0,0,95.16142428717004
D001,2025-07-27 08:20:00,0,-1.81,0.76,14.576753,121.008418,0,0,0,5.47837403408602,1,1,0,94.96946336932258
D001,2025-07-27 08:30:00,61,-0.16,0.58,14.565305,121.095878,0,0,0,3.1055812256340793,1,0,0,97.70497689692932
D001,2025-07-27 08:40:00,70,1.11,0.43,14.6062,121.024276,0,0,0,5.710298747409583,1,0,0,95.36073112733138
D001,2025-07-27 08:50:00,63,0.45,0.78,14.521512,120.929183,0,0,0,3.7249645713687354,0,0,0,96.64753188576813
D001,2025-07-27 09:00:00,78,0.2,0.97,14.61238,120.968115,0,0,0,2.881678840774272,1,0,0,97.90648904330315
D001,2025-07-27 09:10:00,69,-1.49,0.6,14.69565,120.938621,0,0,0,4.781545510720294,1,0,0,96.19660904035173
D001,2025-07-27 09:20:00,72,2.35,0.48,14.648689,120.921542,0,0,0,5.144324109217929,1,0,0,95.87010830170387
D001,2025-07-27 09:30:00,41,2.19,0.22,14.545419,121.003465,0,0,0,3.853820726146781,1,0,0,97.0315613464679
D001,2025-07-27 09:40:00,45,-0.54,0.48,14.620474,120.946721,0,0,0,3.9400975880431135,1,0,1,92.9539121707612
D001,2025-07-27 09:50:00,42,1.27,0.13,14.697967,120.954223,0,0,0,5.791927425145078,1,0,0,95.28726531736943
D001,2025-07-27 10:00:00,30,-0.59,0.65,14.555642,121.018494,0,0,0,3.4364757402997905,1,0,0,97.40717183373019
D001,2025-07-27 10:10:00,35,0.04,0.76,14.570045,121.074169,0,0,0,3.2070168661666956,0,0,0,97.11368482044998
D001,2025-07-27 10:20:00,57,0.15,0.97,14.550734,120.952409,0,0,0,1.0935223833159209,1,0,0,99.51582985501567
D001,2025-07-27 10:30:00,82,0.18,0.2,14.541466,120.928828,0,0,0,1.497298123232654,1,0,0,99.1524316890906
D001,2025-07-27 10:40:00,47,0.16,0.44,14.553001,120.957523,0,0,0,2.3947537259738985,1,0,0,98.3447216466235
D001,2025-07-27 10:50:00,68,-2.29,0.54,14.68882,121.040127,0,0,0,3.073483278174791,0,0,0,97.23386504964269
D001,2025-07-27 11:00:00,69,-1.95,0.16,14.532356,120.999751,0,0,0,1.4582510799033657,1,0,0,99.18757402808697
D001,2025-07-27 11:10:00,51,2.18,0.25,14.536019,121.089919,0,0,0,2.7678491745837026,1,0,0,98.00893574287467
D001,2025-07-27 11:20:00,79,1.4,0.91,14.692379,121.072531,0,0,0,5.067995210799149,1,0,0,95.93880431028077
D001,2025-07-27 11:30:00,75,-0.7,0.81,14.641519,121.017237,0,0,0,1.6950810332187363,1,0,0,98.97442707010313
D001,2025-07-27 11:40:00,37,1.56,0.85,14.650443,120.933588,0,0,0,1.1741389751960143,1,0,0,99.44327492232358
D001,2025-07-27 11:50:00,61,1.84,0.42,14.529966,120.954038,0,0,0,5.253865605976383,1,0,0,95.77152095462125
D001,2025-07-27 12:00:00,77,-0.55,0.61,14.528624,121.080605,0,0,0,2.383476739879173,0,0,0,97.85487093410875
D001,2025-07-27 12:10:00,42,-2.29,0.28,14.659339,120.911282,0,0,0,3.1246769591763965,1,0,0,97.68779073674125
D001,2025-07-27 12:20:00,71,0.54,0.98,14.59588,121.089505,0,0,0,5.9120651380084555,1,0,0,95.17914137579238
D001,2025-07-27 12:30:00,81,2.37,0.3,14.516028,121.031728,0,0,0,2.0054373311546834,1,0,0,98.69510640196079
D001,2025-07-27 12:40:00,49,0.56,0.73,14.631059,121.076143,0,0,0,1.5953928420125798,1,0,0,99.06414644218867
D001,2025-07-27 12:50:00,80,-1.1,0.74,14.516662,120.958566,0,0,0,3.2721617506010667,1,0,0,97.55505442445904
D001,2025-07-27 13:00:00,76,-2.08,1.06,14.564041,121.068961,0,1,0,2.4019630753588954,1,0,0,94.83823323217699
D001,2025-07-27 13:10:00,49,2.48,0.52,14.57177,120.954528,0,0,0,3.5305849978789317,1,0,0,97.32247350190896
D001,2025-07-27 13:20:00,65,-0.16,0.06,14.626472,120.972019,0,0,0,1.1706684200009252,1,0,0,99.44639842199916
D001,2025-07-27 13:30:00,35,-1.39,1.1,14.645645,120.971442,0,1,0,1.2356942852370065,1,0,0,95.88787514328669
D001,2025-07-27 13:40:00,53,1.92,0.06,14.65798,120.99424,0,0,0,4.176418761267887,1,0,0,96.7412231148589
D001,2025-07-27 13:50:00,68,1.9,0.2,14.500166,120.981462,0,0,0,3.5981687356279,1,0,0,97.26164813793488
D001,2025-07-27 14:00:00,61,0.22,0.45,14.5195,120.966475,0,0,0,3.087629565009315,1,0,0,97.72113339149162
D001,2025-07-27 14:10:00,60,-2.23,0.82,14.650196,120.95947,0,0,0,1.7791229978299496,1,0,0,98.89878930195304
D001,2025-07-27 14:20:00,46,-2.33,0.48,14.582892,121.081368,0,0,0,5.856550918691056,1,0,0,95.22910417317804
D001,2025-07-27 14:30:00,55,0.18,0.03,14.649815,120.924586,0,0,0,1.128261997327181,0,0,0,98.98456420240554
D001,2025-07-27 14:40:00,64,1.43,0.58,14.592907,121.040165,0,0,0,4.3942743185513,1,0,0,96.54515311330383
D001,2025-07-27 14:50:00,74,-2.23,1.16,14.520222,121.073991,0,1,0,1.4991379958571067,1,0,0,95.6507758037286
D001,2025-07-27 15:00:00,40,-2.06,0.74,14.590757,121.094422,0,0,0,1.6016292695609171,1,0,0,99.05853365739517
D001,2025-07-27 15:10:00,0,-2.42,0.13,14.529541,121.083911,0,0,0,2.798701422749229,1,1,0,97.3811687195257
D001,2025-07-27 15:20:00,52,-0.96,0.11,14.654868,121.019741,0,0,0,5.370486021895175,1,0,0,95.66656258029434
D001,2025-07-27 15:30:00,51,2.13,0.53,14.562017,121.053751,0,0,0,5.5614820342363975,1,0,0,95.49466616918724
D001,2025-07-27 15:40:00,37,0.21,0.36,14.627347,121.026003,0,0,0,1.9009486879033868,0,0,0,98.28914618088695
D001,2025-07-27 15:50:00,55,-1.95,1.14,14.570439,120.90726,0,1,0,1.1592027727438245,1,0,0,95.95671750453056
D001,2025-07-27 16:00:00,59,-2.01,0.57,14.583482,121.064115,0,0,0,4.655800006780347,1,0,0,96.30977999389769
D001,2025-07-27 16:10:00,77,-1.46,0.72,14.67375,120.99843,0,0,0,4.730508229505993,1,0,0,96.24254259344461
D001,2025-07-27 16:20:00,63,1.17,0.88,14.527138,121.068527,0,0,0,3.6642339132433412,1,0,0,97.202189478081
D001,2025-07-27 16:30:00,39,1.43,0.36,14.6706,121.087821,0,0,0,1.4695285395558506,0,0,0,98.67742431439973
D001,2025-07-27 16:40:00,39,-2.33,0.82,14.662205,121.062194,0,0,0,1.7007222360502496,1,0,0,98.96934998755478
D001,2025-07-27 16:50:00,45,-2.45,0.74,14.685217,120.975644,0,0,0,3.6431747187295933,0,0,0,96.72114275314337
D001,2025-07-27 17:00:00,66,1.58,0.21,14.501296,121.075619,0,0,0,5.310510014171923,1,0,0,95.72054098724527
D001,2025-07-27 17:10:00,53,-1.09,0.97,14.510699,120.934979,0,0,0,1.3741972448360353,1,0,0,99.26322247964757
D001,2025-07-27 17:20:00,65,1.21,0.88,14.582979,120.979403,0,0,0,2.599735694287594,1,0,0,98.16023787514116
D001,2025-07-27 17:30:00,68,-1.76,0.46,14.698564,120.920952,0,0,0,3.346015301581534,1,0,0,97.48858622857662
D001,2025-07-27 17:40:00,36,2.2,1.16,14.668611,121.016562,0,1,0,2.461931355651238,1,0,0,94.78426177991389
D001,2025-07-27 17:50:00,63,-0.6,0.5,14.580342,120.954061,0,0,0,2.305698276628121,0,0,0,97.9248715510347
D001,2025-07-28 08:00:00,72,0.24,1.04,14.653325,121.031545,0,1,0,2.2541480279759174,1,0,0,94.97126677482167
D001,2025-07-28 08:10:00,72,-0.65,1.08,14.589936,120.991735,0,1,0,1.3879700048022239,1,0,0,95.750826995678
D001,2025-07-28 08:20:00,56,1.17,0.39,14.539319,121.048397,0,0,0,1.2666108653767585,1,0,0,99.36005022116092
D001,2025-07-28 08:30:00,46,1.16,0.61,14.561404,121.018205,0,0,0,4.555944684291887,0,0,0,95.8996497841373
D001,2025-07-28 08:40:00,40,-0.26,0.07,14.606182,121.086068,0,0,0,2.9346101418913437,1,0,0,97.8588508722978
D001,2025-07-28 08:50:00,39,-1.1,1.18,14.576154,121.03716,0,1,0,5.8798963482683035,0,0,0,91.20809328655852
D001,2025-07-28 09:00:00,34,-1.05,0.26,14.541521,120.969853,0,0,0,1.5017769433274006,0,0,0,98.64840075100534
D001,2025-07-28 09:10:00,84,-1.76,0.62,14.695069,121.005938,0,0,0,2.8834578493921157,1,0,0,97.9048879355471
D001,2025-07-28 09:20:00,73,0.24,0.92,14.667273,121.051287,0,0,0,1.3211354355200684,1,0,0,99.31097810803193
D001,2025-07-28 09:30:00,79,1.67,0.93,14.582,121.012495,0,0,0,3.8488652668024224,1,0,0,97.03602125987781
D001,2025-07-28 09:40:00,64,0.59,0.41,14.628905,121.021117,0,0,0,5.109168968951209,1,0,1,91.90174792794392
D001,2025-07-28 09:50:00,78,-0.69,1.11,14.559137,120.948451,0,1,0,1.3584455984215007,1,0,0,95.77739896142064
D001,2025-07-28 10:00:00,32,2.47,0.14,14.659405,120.979357,0,0,0,3.3201132147208456,1,0,0,97.51189810675123
D001,2025-07-28 10:10:00,60,1.01,0.48,14.694977,120.931533,0,0,0,1.069374709669428,0,0,0,99.03756276129751
D001,2025-07-28 10:20:00,39,0.76,0.15,14.560453,121.063018,0,0,0,1.7488887482742386,1,0,0,98.92600012655319
D001,2025-07-28 10:30:00,73,2.2,0.51,14.629231,121.013034,0,0,0,3.766031207887055,1,0,0,97.11057191290165
D001,2025-07-28 10:40:00,75,0.71,0.42,14.523934,121.089057,0,0,0,5.056460612457661,1,0,0,95.9491854487881
D001,2025-07-28 10:50:00,73,2.2,1.1,14.53529,120.956675,0,1,0,4.038105703645555,1,0,0,93.365704866719
D001,2025-07-28 11:00:00,38,-2.1,0.75,14.544011,120.932157,0,0,0,1.1425852440380138,1,0,0,99.47167328036579
D001,2025-07-28 11:10:00,38,-0.1,0.73,14.589405,120.988895,0,0,0,3.513761523773902,1,0,0,97.33761462860349
D001,2025-07-28 11:20:00,32,0.6,0.13,14.530151,121.086585,0,0,0,1.6007480476803213,0,0,0,98.55932675708772
D001,2025-07-28 11:30:00,69,0.66,0.86,14.669481,120.991954,0,0,0,1.383247426367464,1,0,0,99.25507731626928
D001,2025-07-28 11:40:00,69,0.15,0.91,14.680539,121.067335,0,0,0,4.7211556582036724,1,0,0,96.25095990761669
D001,2025-07-28 11:50:00,57,-2.35,0.31,14.663101,121.08599,0,0,0,5.806210604396441,0,0,0,94.7744104560432
D001,2025-07-28 12:00:00,63,-1.66,0.71,14.592732,120.920058,0,0,0,5.61696970065569,1,0,0,95.44472726940988
D001,2025-07-28 12:10:00,66,0.37,1.19,14.658507,121.036928,0,1,0,3.9973601817308086,1,0,0,93.40237583644227
D001,2025-07-28 12:20:00,47,0.32,1.16,14.697707,121.061464,0,1,0,4.676041042846671,0,0,0,92.291563061438
D001,2025-07-28 12:30:00,57,1.78,0.18,14.697506,120.926434,0,0,0,1.348520319119661,1,0,0,99.2863317127923
D001,2025-07-28 12:40:00,49,-1.03,0.31,14.61624,120.989591,0,0,0,5.875937659790245,1,0,0,95.21165610618878
D001,2025-07-28 12:50:00,67,-2.04,1.17,14.540128,120.977484,0,1,0,5.289333035610535,1,0,0,92.23960026795052
D001,2025-07-28 13:00:00,69,-2.13,0.92,14.573505,121.080342,0,0,0,1.0452893141825272,1,0,0,99.55923961723573
D001,2025-07-28 13:10:00,44,2.0,0.74,14.511303,121.003672,0,0,0,3.479523659046992,0,0,0,96.86842870685771
D001,2025-07-28 13:20:00,72,-1.58,1.1,14.647536,121.071038,0,1,0,2.9386521740242673,1,0,0,94.35521304337816
D001,2025-07-28 13:30:00,42,-0.46,1.0,14.549427,120.998306,0,0,0,3.475226604003194,1,0,0,97.37229605639712
D001,2025-07-28 13:40:00,36,-0.06,1.06,14.605045,121.00715,0,1,0,5.219865759007423,0,0,0,91.80212081689332
D001,2025-07-28 13:50:00,47,1.84,0.22,14.537043,120.939957,0,0,0,5.892489978691655,1,0,0,95.1967590191775
D001,2025-07-28 14:00:00,75,-1.1,0.4,14.579867,121.019816,0,0,0,5.5924086937504836,1,0,0,95.46683217562456
D001,2025-07-28 14:10:00,61,-2.18,0.56,14.656232,120.938494,0,0,0,1.0718709592118516,0,0,1,95.03531613670933
D001,2025-07-28 14:20:00,70,-0.51,0.63,14.61978,121.04907,0,0,0,5.023176231118473,1,0,0,95.97914139199338
D001,2025-07-28 14:30:00,64,2.47,1.02,14.680346,121.082723,0,1,0,2.533347665521781,1,0,0,94.7199871010304
D001,2025-07-28 14:40:00,57,-0.09,0.05,14.685914,121.057782,0,0,0,4.069385867985882,1,0,0,96.8375527188127
D001,2025-07-28 14:50:00,53,-1.85,1.1,14.563025,120.935016,0,1,0,3.4724559668413533,1,0,0,93.87478962984278
D001,2025-07-28 15:00:00,0,-2.33,0.53,14.555766,120.959008,0,0,0,3.8261880896512706,0,1,0,95.95643071931386
D001,2025-07-28 15:10:00,68,-1.66,0.19,14.62444,120.949681,0,0,0,2.497930211075416,1,0,0,98.25186281003212
D001,2025-07-28 15:20:00,61,-2.18,0.27,14.652115,121.095222,0,0,0,1.03865810538207,1,0,0,99.56520770515614
D001,2025-07-28 15:30:00,78,-2.26,0.44,14.656806,121.044529,0,0,0,2.4234325707993434,1,0,0,98.31891068628059
D001,2025-07-28 15:40:00,69,0.89,0.23,14.580309,120.963363,0,0,0,2.085405831639019,1,0,0,98.62313475152489
D001,2025-07-28 15:50:00,41,-1.93,0.89,14.688967,121.08664,0,0,0,3.2316254763947985,1,0,0,97.59153707124469
D001,2025-07-28 16:00:00,32,-0.0,0.85,14.507962,121.057949,0,0,0,1.0178411166629995,0,0,0,99.0839429950033
D001,2025-07-28 16:10:00,66,1.85,0.23,14.513131,121.041411,0,0,0,1.8957959878305555,1,0,0,98.7937836109525
D001,2025-07-28 16:20:00,77,2.29,1.09,14.582307,120.976716,0,1,0,1.7507495017367312,1,0,0,95.42432544843695
